Join_Count,TARGET_FID,STATION_ID,LATITUDE,LONGITUDE,FEATUREID,SOURCEFC,AreaSqKM
1,2954,163-4-2000,39.65500000000,-77.94750000000,5891396,NHDFlowline,3.66120000000
1,2955,163-5-2000,39.62720000000,-77.93830000000,5891434,NHDFlowline,3.33270000000
1,2956,164-1-2000,39.60330000000,-77.82920000000,5891910,NHDFlowline,3.49650000000
1,2957,164-2-2000,39.61190000000,-77.84810000000,5891478,NHDFlowline,0.96840000000
1,2958,164-5-2000,39.61360000000,-77.86360000000,5891898,NHDFlowline,2.15640000000
1,2959,165-3-2000,39.53030000000,-77.82360000000,5891652,NHDFlowline,8.40600000000
1,2960,165-4-2000,39.54390000000,-77.80080000000,5891652,NHDFlowline,8.40600000000
1,2961,165-5-2000,39.57110000000,-77.81470000000,5891574,NHDFlowline,4.22100000000
1,2962,165-93-2000,39.53030000000,-77.82360000000,5891652,NHDFlowline,8.40600000000
1,2963,165-95-2000,39.57110000000,-77.81390000000,5891574,NHDFlowline,4.22100000000
1,2964,166-1-2000,39.46310000000,-77.77470000000,5894782,NHDFlowline,18.56790000000
1,2965,166-2-2000,39.49360000000,-77.76310000000,5894754,NHDFlowline,8.69220000000
1,2966,166-3-2000,39.50170000000,-77.78000000000,5891846,NHDFlowline,3.26070000000
1,2967,166-4-2000,39.49940000000,-77.74970000000,5894754,NHDFlowline,8.69220000000
1,2968,166-5-2000,39.49530000000,-77.75030000000,5894754,NHDFlowline,8.69220000000
1,2969,166-91-2000,39.46280000000,-77.77530000000,5894782,NHDFlowline,18.56790000000
1,2970,166-92-2000,39.49170000000,-77.76310000000,5894754,NHDFlowline,8.69220000000
1,2971,167-1-2000,39.32610000000,-77.68720000000,4507290,NHDFlowline,0.64890000000
1,2972,167-3-2000,39.36080000000,-77.73080000000,5894480,NHDFlowline,4.33080000000
1,2973,167-4-2000,39.36080000000,-77.73060000000,5894480,NHDFlowline,4.33080000000
1,2974,167-5-2000,39.38670000000,-77.73030000000,5894442,NHDFlowline,8.33490000000
1,2975,167-92-2000,39.33330000000,-77.73860000000,5894852,NHDFlowline,4.04010000000
1,2976,167-95-2000,39.38750000000,-77.73110000000,5894442,NHDFlowline,8.33490000000
1,2977,168-2-2005,39.71250000000,-77.61070000000,5891210,NHDFlowline,3.40110000000
1,2978,169-1-2004,39.66620000000,-77.97650000000,5891338,NHDFlowline,2.50200000000
1,2979,169-2-2004,39.68100000000,-77.97720000000,5891290,NHDFlowline,10.14750000000
1,2980,169-3-2004,39.67530000000,-77.99030000000,5891332,NHDFlowline,1.23210000000
1,2981,17-001A,38.92499000000,-76.81934000000,11907776,NHDFlowline,1.28880000000
1,2982,17-002A,38.93080000000,-76.82017000000,11907776,NHDFlowline,1.28880000000
1,2983,17-004,38.96594000000,-76.80939000000,11908318,NHDFlowline,7.27290000000
1,2984,170-1-2005,39.71810000000,-78.05890000000,5892804,NHDFlowline,2.32650000000
1,2985,171-1-2004,39.69280000000,-78.02640000000,5892828,NHDFlowline,1.48140000000
1,2986,171-1-2005,39.69860000000,-78.01780000000,5892826,NHDFlowline,1.25100000000
1,2987,171-2-2004,39.68550000000,-78.01980000000,5892854,NHDFlowline,11.35890000000
1,2988,171-3-2004,39.68560000000,-78.00240000000,5892854,NHDFlowline,11.35890000000
1,2989,173-1-2005,39.72150000000,-78.02470000000,5892786,NHDFlowline,6.79050000000
1,2990,173-2-2005,39.71860000000,-78.02220000000,5892786,NHDFlowline,6.79050000000
1,2991,173-3-2005,39.71690000000,-78.01780000000,5892786,NHDFlowline,6.79050000000
1,2992,174-1-2004,39.66980000000,-77.94910000000,5891432,NHDFlowline,11.69010000000
1,2993,174-2-2004,39.66890000000,-77.94590000000,5891432,NHDFlowline,11.69010000000
1,2994,174-3-2004,39.66730000000,-77.93780000000,5891432,NHDFlowline,11.69010000000
1,2995,174-4-2004,39.65440000000,-77.92920000000,5891432,NHDFlowline,11.69010000000
1,2996,174-5-2004,39.64780000000,-77.92510000000,5891432,NHDFlowline,11.69010000000
1,2997,174-6-2004,39.60520000000,-77.91070000000,5891486,NHDFlowline,1.88640000000
1,2998,175-1-2004,39.64000000000,-77.90030000000,5891450,NHDFlowline,9.96030000000
1,2999,175-6-2004,39.68280000000,-77.93500000000,5891350,NHDFlowline,6.62940000000
1,3000,176-1-2004,39.69910000000,-77.94700000000,5891892,NHDFlowline,1.27170000000
1,3001,177-6-2002,39.61440000000,-77.81220000000,5891474,NHDFlowline,11.49030000000
1,3002,178-6-2002,39.62390000000,-77.81690000000,5891444,NHDFlowline,0.08640000000
1,3003,179-1-2002,39.66250000000,-77.84170000000,5891356,NHDFlowline,1.70280000000
1,3004,18-001,38.89814000000,-76.79724000000,11907802,NHDFlowline,2.38410000000
1,3005,18-002A,38.89834000000,-76.79453000000,11907802,NHDFlowline,2.38410000000
1,3006,18-002B,38.89830000000,-76.79324000000,11907802,NHDFlowline,2.38410000000
1,3007,18-003,38.89937000000,-76.79449000000,11907802,NHDFlowline,2.38410000000
1,3008,18-004,38.90764000000,-76.79125000000,11907794,NHDFlowline,9.86130000000
1,3009,18-006,38.95806000000,-76.78992000000,11907794,NHDFlowline,9.86130000000
1,3010,18-007,38.90535000000,-76.78659000000,11907796,NHDFlowline,2.12580000000
1,3011,18-010,38.91429000000,-76.77517000000,11907788,NHDFlowline,3.53430000000
1,3012,18-011,38.92589000000,-76.78056000000,11907790,NHDFlowline,4.59450000000
1,3013,180-1-2002,39.62780000000,-77.84470000000,5891422,NHDFlowline,14.21460000000
1,3014,180-2-2002,39.65900000000,-77.87900000000,5891422,NHDFlowline,14.21460000000
1,3015,180-92-2002,39.65830000000,-77.87810000000,5891422,NHDFlowline,14.21460000000
1,3016,182-6-2002,39.70720000000,-77.81030000000,5891248,NHDFlowline,2.99880000000
1,3017,183-1-2002,39.71590000000,-77.82300000000,5891194,NHDFlowline,6.33780000000
1,3018,183-91-2002,39.71590000000,-77.82230000000,5891194,NHDFlowline,6.33780000000
1,3019,184-1-2002,39.70230000000,-77.84580000000,5891254,NHDFlowline,3.22380000000
1,3020,184-2-2002,39.69830000000,-77.88860000000,5891252,NHDFlowline,4.57110000000
1,3021,184-3-2002,39.70350000000,-77.86410000000,5891238,NHDFlowline,2.13300000000
1,3022,184-91-2002,39.70190000000,-77.84610000000,5891254,NHDFlowline,3.22380000000
1,3023,184-93-2002,39.70330000000,-77.86420000000,5891238,NHDFlowline,2.13300000000
1,3024,185-1-2000,39.56500000000,-77.75750000000,5891638,NHDFlowline,17.29350000000
1,3025,185-2-2000,39.55080000000,-77.76390000000,5891638,NHDFlowline,17.29350000000
1,3026,185-3-2000,39.53690000000,-77.76140000000,5891636,NHDFlowline,0.31230000000
1,3027,185-4-2000,39.53780000000,-77.76830000000,5891692,NHDFlowline,8.49060000000
1,3028,185-5-2000,39.52690000000,-77.79280000000,5891694,NHDFlowline,3.59100000000
1,3029,186-1-2000,39.57440000000,-77.72000000000,5891578,NHDFlowline,4.35960000000
1,3030,186-2-2000,39.53830000000,-77.76060000000,5891636,NHDFlowline,0.31230000000
1,3031,188-1-2004,39.53900000000,-77.71010000000,5891644,NHDFlowline,10.03230000000
1,3032,188-2-2004,39.55240000000,-77.70130000000,5891644,NHDFlowline,10.03230000000
1,3033,188-3-2004,39.52720000000,-77.71210000000,5891696,NHDFlowline,4.51980000000
1,3034,188-4-2004,39.46590000000,-77.72610000000,5894302,NHDFlowline,0.37260000000
1,3035,188-5-2004,39.48820000000,-77.71320000000,5894232,NHDFlowline,0.73260000000
1,3036,19-003,38.91609000000,-76.93474000000,22337773,NHDFlowline,4.80420000000
1,3037,19-003A,38.91653000000,-76.93928000000,22337773,NHDFlowline,4.80420000000
1,3038,19-005,38.91450000000,-76.91464000000,22337773,NHDFlowline,4.80420000000
1,3039,19-008A,38.90883000000,-76.89486000000,22337779,NHDFlowline,3.06450000000
1,3040,19-008D,38.90422000000,-76.88408000000,22337779,NHDFlowline,3.06450000000
1,3041,19-010A,38.91156000000,-76.90589000000,22337789,NHDFlowline,9.47520000000
1,3042,19-010B,38.90714000000,-76.90200000000,22337789,NHDFlowline,9.47520000000
1,3043,19-016A,38.88933000000,-76.89400000000,22337789,NHDFlowline,9.47520000000
1,3044,19-020A,38.88086000000,-76.89397000000,22337789,NHDFlowline,9.47520000000
1,3045,19-020B,38.87481000000,-76.89756000000,22337789,NHDFlowline,9.47520000000
1,3046,19-023A,38.91890000000,-76.90598000000,22337769,NHDFlowline,3.05460000000
1,3047,19-023B,38.92258000000,-76.90072000000,22337769,NHDFlowline,3.05460000000
1,3048,19-025,38.92822000000,-76.89544000000,22337769,NHDFlowline,3.05460000000
1,3049,19-025A,38.91939000000,-76.90519000000,22337769,NHDFlowline,3.05460000000
1,3050,19-026A,38.92117000000,-76.88142000000,22337765,NHDFlowline,1.22220000000
1,3051,19-027,38.91681000000,-76.87744000000,22337777,NHDFlowline,0.97920000000
1,3052,19-033A,38.92464000000,-76.86431000000,22337767,NHDFlowline,5.71140000000
1,3053,19-033B,38.93244000000,-76.85708000000,22337767,NHDFlowline,5.71140000000
1,3054,19-033C,38.92731000000,-76.86325000000,22337767,NHDFlowline,5.71140000000
1,3055,19-036,38.93592000000,-76.88675000000,22337761,NHDFlowline,10.42560000000
1,3056,19-040A,38.94350000000,-76.87639000000,22337761,NHDFlowline,10.42560000000
1,3057,19-040B,38.94125000000,-76.88217000000,22337761,NHDFlowline,10.42560000000
1,3058,191-1-2004,39.48280000000,-77.70720000000,5894254,NHDFlowline,0.07380000000
1,3059,191-2-2004,39.48290000000,-77.71010000000,5894256,NHDFlowline,0.50760000000
1,3060,191-3-2004,39.50630000000,-77.66960000000,5891716,NHDFlowline,0.43290000000
1,3061,191-5-2004,39.48390000000,-77.70520000000,5894250,NHDFlowline,0.69750000000
1,3062,192-1-2003,39.54650000000,-77.67570000000,5891622,NHDFlowline,12.41370000000
1,3063,192-1-2004,39.54670000000,-77.67610000000,5891622,NHDFlowline,12.41370000000
1,3064,192-2-2003,39.55190000000,-77.66690000000,5891622,NHDFlowline,12.41370000000
1,3065,192-2-2004,39.55140000000,-77.66560000000,5891622,NHDFlowline,12.41370000000
1,3066,192-3-2003,39.55530000000,-77.63190000000,5891618,NHDFlowline,1.95750000000
1,3067,192-3-2004,39.55970000000,-77.64500000000,5891622,NHDFlowline,12.41370000000
1,3068,192-4-2003,39.55920000000,-77.62940000000,5891614,NHDFlowline,2.62350000000
1,3069,192-4-2004,39.54740000000,-77.62350000000,5891630,NHDFlowline,2.64690000000
1,3070,192-5-2003,39.55600000000,-77.64910000000,5891622,NHDFlowline,12.41370000000
1,3071,192-5-2004,39.56000000000,-77.63220000000,5891614,NHDFlowline,2.62350000000
1,3072,193-1-2003,39.58250000000,-77.64330000000,5891562,NHDFlowline,1.29510000000
1,3073,193-1-2004,39.58070000000,-77.63400000000,5891562,NHDFlowline,1.29510000000
1,3074,193-2-2003,39.58060000000,-77.63290000000,5891562,NHDFlowline,1.29510000000
1,3075,193-2-2004,39.58330000000,-77.62280000000,5891580,NHDFlowline,6.86520000000
1,3076,193-3-2003,39.58120000000,-77.61010000000,5891580,NHDFlowline,6.86520000000
1,3077,193-3-2004,39.58120000000,-77.60950000000,5891580,NHDFlowline,6.86520000000
1,3078,193-4-2003,39.58300000000,-77.62420000000,5891580,NHDFlowline,6.86520000000
1,3079,193-4-2004,39.57190000000,-77.61890000000,5891600,NHDFlowline,3.02670000000
1,3080,193-5-2004,39.56400000000,-77.61680000000,5891600,NHDFlowline,3.02670000000
1,3081,194-1-2003,39.58330000000,-77.64470000000,5891562,NHDFlowline,1.29510000000
1,3082,194-1-2004,39.64540000000,-77.56690000000,5891452,NHDFlowline,12.73230000000
1,3083,194-2-2003,39.60000000000,-77.62830000000,5891554,NHDFlowline,3.99870000000
1,3084,194-2-2004,39.62560000000,-77.60140000000,5891458,NHDFlowline,4.63500000000
1,3085,194-3-2003,39.60200000000,-77.60770000000,5891514,NHDFlowline,3.30840000000
1,3086,194-3-2004,39.60890000000,-77.62080000000,5891504,NHDFlowline,5.44950000000
1,3087,194-4-2003,39.62560000000,-77.60080000000,5891458,NHDFlowline,4.63500000000
1,3088,194-4-2004,39.60190000000,-77.62250000000,5891510,NHDFlowline,0.49860000000
1,3089,194-5-2003,39.64780000000,-77.57360000000,5891452,NHDFlowline,12.73230000000
1,3090,194-5-2004,39.58780000000,-77.63970000000,5891554,NHDFlowline,3.99870000000
1,3091,195-1-2003,39.53950000000,-77.69950000000,5891648,NHDFlowline,4.37760000000
1,3092,195-1-2004,39.58410000000,-77.64590000000,5891556,NHDFlowline,0.30330000000
1,3093,195-2-2003,39.55110000000,-77.68080000000,5891620,NHDFlowline,7.13520000000
1,3094,195-2-2004,39.57170000000,-77.65440000000,5891620,NHDFlowline,7.13520000000
1,3095,195-3-2003,39.55520000000,-77.67490000000,5891620,NHDFlowline,7.13520000000
1,3096,195-3-2004,39.55500000000,-77.67500000000,5891620,NHDFlowline,7.13520000000
1,3097,195-4-2003,39.57710000000,-77.65590000000,5891620,NHDFlowline,7.13520000000
1,3098,195-4-2004,39.54970000000,-77.68080000000,5891620,NHDFlowline,7.13520000000
1,3099,195-5-2003,39.58470000000,-77.64580000000,5891556,NHDFlowline,0.30330000000
1,3100,195-5-2004,39.53970000000,-77.69920000000,5891648,NHDFlowline,4.37760000000
1,3101,196-1-2004,39.60670000000,-77.66430000000,5891532,NHDFlowline,9.86580000000
1,3102,196-2-2004,39.60530000000,-77.65800000000,5891532,NHDFlowline,9.86580000000
1,3103,196-3-2004,39.59370000000,-77.67630000000,5891532,NHDFlowline,9.86580000000
1,3104,196-4-2004,39.57990000000,-77.68420000000,5891576,NHDFlowline,3.18870000000
1,3105,196-5-2004,39.57360000000,-77.68750000000,5891576,NHDFlowline,3.18870000000
1,3106,197-2-2004,39.58800000000,-77.70980000000,5891546,NHDFlowline,3.49830000000
1,3107,197-3-2004,39.59500000000,-77.71030000000,5891528,NHDFlowline,0.05580000000
1,3108,197-4-2004,39.62420000000,-77.70550000000,5891522,NHDFlowline,23.10030000000
1,3109,198-1-2004,39.66060000000,-77.63940000000,5891394,NHDFlowline,9.83070000000
1,3110,198-1-2005,39.71640000000,-77.60540000000,5891210,NHDFlowline,3.40110000000
1,3111,198-2-2004,39.65150000000,-77.66470000000,5891404,NHDFlowline,4.69710000000
1,3112,199-2-2004,39.66850000000,-77.72440000000,5891428,NHDFlowline,14.74020000000
1,3113,199-3-2004,39.66240000000,-77.70590000000,5891428,NHDFlowline,14.74020000000
1,3114,199-4-2004,39.64160000000,-77.70450000000,5891428,NHDFlowline,14.74020000000
1,3115,199-5-2004,39.63430000000,-77.70580000000,5891428,NHDFlowline,14.74020000000
1,3116,1AABR000.78,39.17917000000,-78.08556000000,5895952,NHDFlowline,1.34550000000
1,3117,1AACO002.50,38.70794000000,-77.16688000000,22339559,NHDFlowline,4.53150000000
1,3118,1AACO006.10,38.72833000000,-77.20306000000,22339471,NHDFlowline,6.15960000000
1,3119,1AACO009.14,38.76194000000,-77.20722000000,22340413,NHDFlowline,5.81310000000
1,3120,1AACO014.57,38.81111000000,-77.23056000000,22340331,NHDFlowline,1.93590000000
1,3121,1AAUA017.60,38.49036000000,-77.46640000000,4533667,NHDFlowline,3.70170000000
1,3122,1ABAR046.01,39.26833000000,-78.31417000000,5895692,NHDFlowline,5.19210000000
1,3123,1ABEC004.76,39.03738600000,-77.72278100000,4506770,NHDFlowline,7.92180000000
1,3124,1ABED009.37,38.55030000000,-77.50140000000,4529595,NHDFlowline,0.96210000000
1,3125,1ABEM000.60,39.03972100000,-77.44972100000,4506782,NHDFlowline,0.35820000000
1,3126,1ABIR003.02,38.85538000000,-77.42979000000,22338871,NHDFlowline,11.73330000000
1,3127,1ABRB002.15,39.04667000000,-77.43278000000,4506736,NHDFlowline,1.30500000000
1,3128,1ABRB006.97,39.00583000000,-77.46064000000,4507026,NHDFlowline,3.93120000000
1,3129,1ABRB015.43,38.95958000000,-77.54428000000,4508700,NHDFlowline,1.94040000000
1,3130,1ABUL025.94,38.88944000000,-77.57056000000,22338623,NHDFlowline,2.23830000000
1,3131,1ACAA000.83,38.82664000000,-77.59424000000,22338903,NHDFlowline,5.82570000000
1,3132,1ACAA007.34,38.86972200000,-77.68294400000,22338797,NHDFlowline,9.86040000000
1,3133,1ACAA008.03,38.86972000000,-77.68294000000,22338797,NHDFlowline,9.86040000000
1,3134,1ACAH001.82,38.98755000000,-77.29346000000,4508514,NHDFlowline,1.21950000000
1,3135,1ACAX003.69,39.26055000000,-77.56920000000,4505612,NHDFlowline,1.87560000000
1,3136,1ACAX003.81,39.25770000000,-77.56850000000,4505612,NHDFlowline,1.87560000000
1,3137,1ACAX004.57,39.25500000000,-77.57667000000,4505612,NHDFlowline,1.87560000000
1,3138,1ACER005.02,38.65622000000,-77.51020000000,22339857,NHDFlowline,3.08970000000
1,3139,1ACER012.66,38.64020000000,-77.58509900000,22339997,NHDFlowline,1.42380000000
1,3140,1ACER016.46,38.63639000000,-77.62500000000,22339947,NHDFlowline,2.08890000000
1,3141,1ACHO003.47,38.51889400000,-77.35899700000,4529605,NHDFlowline,6.90120000000
1,3142,1ACLK002.40,39.24327800000,-77.51969400000,4505652,NHDFlowline,3.05190000000
1,3143,1ACON002.88,37.91752000000,-76.51106000000,4535581,NHDFlowline,1.37790000000
1,3144,1ACOV003.32,38.95665000000,-77.33498000000,4508768,NHDFlowline,4.96440000000
1,3145,1ACOW000.38,38.21027000000,-77.07611000000,4534189,NHDFlowline,1.02600000000
1,3146,1ACRE000.06,38.71079900000,-77.39170000000,22339561,NHDFlowline,2.10690000000
1,3147,1ACRM009.86,38.88775000000,-77.83835000000,4509068,NHDFlowline,3.01050000000
1,3148,1ACUB004.63,38.84146500000,-77.46378700000,22338829,NHDFlowline,1.10880000000
1,3149,1ADIF000.80,38.97578000000,-77.24496000000,4509202,NHDFlowline,1.07820000000
1,3150,1ADIF000.86,38.97556000000,-77.24583000000,4509202,NHDFlowline,1.07820000000
1,3151,1ADIF005.06,38.95333000000,-77.29139000000,4508834,NHDFlowline,2.48850000000
1,3152,1ADIF010.48,38.90350000000,-77.31886000000,4509054,NHDFlowline,3.82500000000
1,3153,1ADIF010.57,38.90284000000,-77.31749000000,4509054,NHDFlowline,3.82500000000
1,3154,1ADRL001.00,39.11055600000,-77.59277700000,4506350,NHDFlowline,1.64070000000
1,3155,1AELC001.39,38.87129900000,-77.49420000000,22338707,NHDFlowline,3.91320000000
1,3156,1AELK005.38,38.57064000000,-77.67158000000,22340207,NHDFlowline,1.36350000000
1,3157,1AFLL000.62,38.86551000000,-77.46768000000,22340579,NHDFlowline,0.48690000000
1,3158,1AGAN000.32,39.22011000000,-78.27707000000,5895816,NHDFlowline,0.96120000000
1,3159,1AGOO002.38,38.08556000000,-77.51139000000,8489762,NHDFlowline,2.69460000000
1,3160,1AGOO018.17,39.02989900000,-77.66599900000,4506940,NHDFlowline,6.31800000000
1,3161,1AGOO021.28,39.01264000000,-77.68310000000,4506942,NHDFlowline,0.19980000000
1,3162,1AGOO022.44,39.01361000000,-77.69972000000,4506950,NHDFlowline,3.54510000000
1,3163,1AGOO030.75,38.98638900000,-77.79500000000,4508450,NHDFlowline,8.12520000000
1,3164,1AGOO036.47,38.93869000000,-77.86692000000,4508808,NHDFlowline,0.43740000000
1,3165,1AGOO039.63,38.92940000000,-77.87369900000,4508862,NHDFlowline,1.95840000000
1,3166,1AGOO044.36,38.91361000000,-77.92194000000,4508934,NHDFlowline,1.17360000000
1,3167,1AHOC006.23,39.24028000000,-78.26139000000,5895730,NHDFlowline,0.09000000000
1,3168,1AHOR005.48,38.84639000000,-77.17500000000,22338833,NHDFlowline,19.13490000000
1,3169,1AHPR003.93,38.96047200000,-77.43152800000,4508826,NHDFlowline,2.56770000000
1,3170,1AJEE000.23,38.99875000000,-77.85925000000,4508320,NHDFlowline,0.20160000000
1,3171,1AJEE002.22,39.02444400000,-77.87138900000,4506838,NHDFlowline,6.29190000000
1,3172,1AKET011.03,38.72174000000,-77.65155000000,22339425,NHDFlowline,5.34600000000
1,3173,1AKET012.22,38.72509900000,-77.66610000000,22339425,NHDFlowline,5.34600000000
1,3174,1ALID000.64,38.91806000000,-77.32522000000,4509014,NHDFlowline,2.69730000000
1,3175,1ALIL008.29,38.63035500000,-77.74075000000,22339981,NHDFlowline,1.02240000000
1,3176,1ALIM001.16,39.16777800000,-77.53694400000,4506028,NHDFlowline,1.01520000000
1,3177,1ALIP001.00,38.80522000000,-77.43583000000,22339085,NHDFlowline,6.88950000000
1,3178,1ALIV004.78,38.97500000000,-77.63972000000,4508552,NHDFlowline,2.24550000000
1,3179,1ALIV004.79,38.97520000000,-77.63949900000,4508516,NHDFlowline,0.12600000000
1,3180,1ALIV012.12,38.95092000000,-77.71908000000,4508794,NHDFlowline,5.11290000000
1,3181,1ALOE001.99,38.82032000000,-77.25797000000,22340329,NHDFlowline,4.52340000000
1,3182,1ALUC000.95,38.61179000000,-77.52307000000,22340159,NHDFlowline,2.02950000000
1,3183,1ANOB000.75,39.05363200000,-77.75181700000,4506682,NHDFlowline,8.21070000000
1,3184,1ANOB007.97,39.10389000000,-77.80306000000,4506480,NHDFlowline,6.59790000000
1,3185,1ANOC000.42,39.20500000000,-77.62444000000,4505866,NHDFlowline,9.70380000000
1,3186,1ANOC004.38,39.19194300000,-77.67555600000,4505930,NHDFlowline,4.18680000000
1,3187,1ANOC009.37,39.19569400000,-77.72416600000,4505872,NHDFlowline,7.83360000000
1,3188,1ANOF004.38,38.81329600000,-77.64701900000,22338961,NHDFlowline,2.54430000000
1,3189,1ANOF004.80,38.81286000000,-77.65470000000,22338961,NHDFlowline,2.54430000000
1,3190,1ANOG005.69,39.07722000000,-77.69778000000,4506536,NHDFlowline,0.99630000000
1,3191,1AOCS000.43,38.93815000000,-77.25689000000,4509220,NHDFlowline,4.06980000000
1,3192,1AOPE028.72,39.21035000000,-78.06458000000,5895820,NHDFlowline,3.02490000000
1,3193,1AOPE029.61,39.20417000000,-78.07444000000,5895848,NHDFlowline,1.60290000000
1,3194,1AOPE034.53,39.16056000000,-78.08444000000,5896004,NHDFlowline,0.79470000000
1,3195,1AOPE036.13,39.14778000000,-78.09056000000,5896018,NHDFlowline,1.44540000000
1,3196,1APAU001.17,38.75167000000,-77.05861000000,22340427,NHDFlowline,12.53790000000
1,3197,1APIA001.80,39.31101400000,-77.71860500000,4505510,NHDFlowline,10.02510000000
1,3198,1APIA003.51,39.29620000000,-77.73430000000,4505510,NHDFlowline,10.02510000000
1,3199,1APOE002.00,38.78167000000,-77.38833000000,22339187,NHDFlowline,2.50650000000
1,3200,1APOH008.54,38.73180000000,-77.21980000000,22340453,NHDFlowline,3.37140000000
1,3201,1ARED000.46,39.18701000000,-78.08460000000,5895896,NHDFlowline,5.08050000000
1,3202,1ASNA000.21,38.93236000000,-77.30817000000,4508918,NHDFlowline,1.56960000000
1,3203,1ASOA001.00,38.48222000000,-79.50944000000,932070098,NHDFlowline,4.15530000000
1,3204,1ASOC000.01,39.20980000000,-77.62138000000,4505786,NHDFlowline,1.70460000000
1,3205,1ASOC007.06,39.16656000000,-77.66697000000,4506040,NHDFlowline,3.36960000000
1,3206,1ASOC010.09,39.15914000000,-77.69869000000,4507220,NHDFlowline,10.30320000000
1,3207,1ASOC011.70,39.14277800000,-77.71222100000,4507220,NHDFlowline,10.30320000000
1,3208,1ASOC011.98,39.14278000000,-77.71222000000,4507220,NHDFlowline,10.30320000000
1,3209,1ASOC012.60,39.14222000000,-77.72278000000,4507220,NHDFlowline,10.30320000000
1,3210,1ASOC013.05,39.14639000000,-77.73222000000,4507220,NHDFlowline,10.30320000000
1,3211,1ASOR000.59,38.95250000000,-77.53555600000,4508860,NHDFlowline,10.68210000000
1,3212,1ASOT001.65,38.75500000000,-77.67389000000,22340363,NHDFlowline,2.47770000000
1,3213,1ASTC000.62,38.47135000000,-79.51209000000,8423690,NHDFlowline,38.24730000000
1,3214,1ASTC000.72,38.47028000000,-79.51472000000,8423690,NHDFlowline,38.24730000000
1,3215,1ASTC000.92,38.47028000000,-79.51472000000,8423690,NHDFlowline,38.24730000000
1,3216,1ASTC004.27,38.43528000000,-79.52139000000,8423690,NHDFlowline,38.24730000000
1,3217,1ASYC007.43,39.07694300000,-77.60750000000,4506574,NHDFlowline,1.40040000000
1,3218,1ASYL000.02,39.31158000000,-78.10831000000,5895510,NHDFlowline,9.00000000000
1,3219,1ATRI001.88,38.86361000000,-77.17194000000,22338781,NHDFlowline,13.29030000000
1,3220,1ATUS003.19,39.10419900000,-77.55329900000,4506372,NHDFlowline,2.03490000000
1,3221,1AWAC003.31,38.97206000000,-77.72683000000,4508550,NHDFlowline,2.70450000000
1,3222,1AWOL001.26,38.73583300000,-77.36388900000,22340399,NHDFlowline,4.07790000000
1,3223,1AWSC003.54,38.41666600000,-79.57277800000,8423700,NHDFlowline,19.68300000000
1,3224,1AWSC003.67,38.41667000000,-79.57278000000,8423700,NHDFlowline,19.68300000000
1,3225,1AWSC003.79,38.41528000000,-79.57667000000,8423700,NHDFlowline,19.68300000000
1,3226,1AXAL000.02,38.47108600000,-79.51237700000,8423690,NHDFlowline,38.24730000000
1,3227,1AXGU000.18,39.01434000000,-77.79316000000,4506948,NHDFlowline,2.43450000000
1,3228,1AXJI000.38,38.90001000000,-78.03750000000,4509698,NHDFlowline,24.36570000000
1,3229,1AXJS001.20,39.32431000000,-78.26570000000,5895542,NHDFlowline,1.91790000000
1,3230,1AXKR000.77,39.25784000000,-77.59046000000,4505620,NHDFlowline,0.99720000000
1,3231,1AXLB000.05,38.42779900000,-77.50379900000,4533797,NHDFlowline,2.38410000000
1,3232,1AXLB001.49,38.44479000000,-77.49889000000,4534337,NHDFlowline,4.62060000000
1,3233,1AXLK000.04,38.01463000000,-76.70308000000,4531613,NHDFlowline,1.02690000000
1,3234,1AXLR000.44,38.56210600000,-77.60817800000,22340225,NHDFlowline,1.15650000000
1,3235,1AXMJ000.42,38.63750000000,-77.50549900000,22340509,NHDFlowline,2.05200000000
1,3236,1AYOU001.70,38.81780000000,-77.52651000000,22338933,NHDFlowline,3.37320000000
1,3237,1BBCK000.78,38.02833000000,-78.93167000000,5908609,NHDFlowline,3.79350000000
1,3238,1BBGR004.08,38.29140000000,-78.69940000000,5908321,NHDFlowline,10.68750000000
1,3239,1BBIG001.80,38.63222000000,-78.56889000000,5906847,NHDFlowline,8.19540000000
1,3240,1BBLK000.08,38.37344000000,-78.93311000000,5908205,NHDFlowline,41.84910000000
1,3241,1BBLK005.62,38.41861000000,-78.88944000000,5908205,NHDFlowline,41.84910000000
1,3242,1BBRO000.34,38.61410000000,-78.86939900000,8441053,NHDFlowline,24.52860000000
1,3243,1BBRY005.09,38.44218000000,-79.10192000000,5908927,NHDFlowline,14.61780000000
1,3244,1BBVR000.84,38.42043000000,-79.03812000000,5908925,NHDFlowline,19.79100000000
1,3245,1BBVR002.75,38.43972000000,-79.04667000000,5908925,NHDFlowline,19.79100000000
1,3246,1BBVR002.79,38.44013000000,-79.04643000000,5908925,NHDFlowline,19.79100000000
1,3247,1BBVR003.60,38.44667000000,-79.05806000000,5908925,NHDFlowline,19.79100000000
1,3248,1BCDR010.21,39.06128000000,-78.34596000000,8440273,NHDFlowline,2.99700000000
1,3249,1BCDR015.40,39.07583000000,-78.32500000000,8440247,NHDFlowline,0.92070000000
1,3250,1BCDR027.54,39.02173000000,-78.45979000000,8440365,NHDFlowline,2.20230000000
1,3251,1BCDR043.01,38.98306000000,-78.52528000000,8440773,NHDFlowline,10.99350000000
1,3252,1BCDR045.30,38.97314000000,-78.56114000000,8440785,NHDFlowline,15.37650000000
